rn	type	text
270175	T	<par>&lt; IA <emph>khara-</emph> &apos;donkey&apos;.</par>
270202	T	<par>Nepali loan.</par>
270267	T	<par>Loan.</par>
270272	I	<par>Loan from Indic, cf. Nepali ban-kar and bandar.</par>
270273	I	<par>Loan from Indic, cf. Nepali bandar.</par>
270281	I	<par>Loan from Indic, cf. Nepali mākuro and mākal.</par>
270320	T	<par>Sanskrit - danta.</par>
270407	I	<par>Loan from Tamangic??</par>
270414	T	<par>Loan from Nepali, cf. Nepali cituwā ‘leopard’.</par>
270414	T	<par>Loan from Nepali, cf. Nepali cituwā ‘leopard’.</par>
270418	I	<par>Possibly a loan from Indic śārdūlá?</par>
270420	T	<par>Loan from Indic, cf. Nepali cituwā &apos;leopard&apos;.</par>
270424	T	<par>Nepali LOAN</par>
270490	T	<par>Nepali loan.<br />KPM note: bi.</par>
270512	I	<par>&apos;lākarmu̩&apos; means &apos;shell&apos;.</par>
270530	T	<par>Sanskrit.</par>
270713	T	<par>Bhaktapur Dialect</par>
270777	T	<par>Skt. LOAN</par>
271364	T	<par>KPM note: ?</par>
