rn	type	text
5574	I	<par>What is — ? 777?/778/779?? Division?</par>
5667	I	<par>note assimilation, cf. Bantawa</par>
5933	I	<par>This is a problematic record. Listed under “(North Assam)” , it&apos;s not clear if it&apos;s meant to be a protoform or if the language name was left out inadvertently. See AW-TBT set 690.</par>
5941	T	<par>This form with initial <latinform>b-</latinform> might be a loan from Tibetan, since all the other Tamangic forms have dental or retroflex initials.</par>
6197	I	<par>fix bolding problem (blue nb p130)</par>
6362	I	<par>see <latinform>gruŋ</latinform> above</par>
6364	I	<par>M1: BP pfx??<latinform>lu</latinform> = <latinform>ru</latinform> below</par>
6365	I	<par>BP pfx? M2 = ??</par>
6444	I	<par>Check gloss.</par>
6489	I	<par>Correct? See Jirel, Sherpa.</par>
6491	I	<par>marked for deletion in Blue notebook. Why?</par>
6683	I	<par>M1: or 2102?</par>
6684	I	<par>or <emph>*wu </emph>2102? or <emph>© = go = k(h)o</emph> (=2103)<emph>??</emph> M2: or 2111?</par>
6686	I	<par>M2 = 674 or 2111?</par>
6691	I	<par>2104?</par>
6759	I	<par>The Karenish forms for HAIR/FUR/FEATHER/BEARD, etc. are confusing.</par>
6817	I	<par>1320? (=SPLEEN) or 1322?</par>
6818	I	<par>1320? (=SPLEEN)</par>
6819	I	<par>1320? (=SPLEEN)</par>
6820	I	<par>1320? (=SPLEEN)</par>
6821	I	<par>1320? (=SPLEEN)</par>
6822	I	<par>BP pfx? <latinform>kɯ = </latinform>ka<latinform>?</latinform></par>
6823	I	<par>Division?</par>
6859	I	<par>prev. tagged as 32, 32</par>
6888	I	<par>2106? 311/313?</par>
6889	I	<par>2106?</par>
6890	I	<par>or 2103? or 311? or 315?</par>
6892	I	<par>or 2106?</par>
6893	I	<par>or 2106?</par>
6894	I	<par>M1=2104?or redupl?. 164?</par>
6895	I	<par>BP pfx?</par>
6896	I	<par>BP pfx? 227?</par>
6897	I	<par>M1: perh. 2112?</par>
6938	I	<par>p + 1390/2122?</par>
6939	I	<par><emph>Note </emph><latinform>θúʔ/θò-θà/θu³¹/etc</latinform><emph>.:almost all</emph></par>
6941	I	<par>1390/2122?</par>
6942	I	<par>1390/2122?</par>
7031	T	<par>The labial initial is unexplained.</par>
7031	T	<par>The labial initial is unexplained.</par>
7034	I	<par>2d syl = 1139? 459?</par>
7057	I	<par>cf. <latinform>ləsèmdash ui </latinform>‘marrow’ ; <latinform>sài</latinform> ‘blood’ </par>
7084	T	<par>These Bodo-Garo forms illustrate a reduction of the lateral initial to zero.</par>
7119	I	<par>n.b. 2d syll <latinform>ˊ(g/n)-so(n/ŋ)</latinform>. Rather &lt; <reconstruction>*hwaŋ</reconstruction> COME OUT STC 218: Bunan <latinform>hwaŋs </latinform>COMEOUT, GO OUT, WT<latinform>ḥoŋ-ba </latinform>COME, Dhimal<latinform>waŋ </latinform>ENTER, WB<latinform>waŋ </latinform>ENTER. Check discussion in AW-TBT 1088.</par>
7182	I	<par>For alternative etymologies, see STC notes 102, 109, 137. The Jingpho word for ‘hand’ (<latinform>lətáʔ</latinform> in the STC’ s notation) may be monomorphemically from *lak or *glak.</par>
7206	I	<par>compare Lalung LICK</par>
7216	I	<par>1390?</par>
7219	I	<par>M1: add LIVER to gloss of 1321? M2: 1326?? new??</par>
7220	I	<par>M2: 572???</par>
7564	T	<par>STC 232.</par>
8231	T	<par>STC 232.</par>
8232	T	<par>STC 232.</par>
8273	I	<par>Check gloss.</par>
8275	I	<par>Check gloss</par>
617985	O	<par>lit. sky-rain.</par>
